BPUIC;BEZEICHNUNG_OFFIZIELL;GEMEINDENAME;BFS_NUMMER;KANTONSKUERZEL;E_WGS84;N_WGS84
8501505;Ardon;Ardon;6021.0;VS;7.27094677;46.20859417
8501399;Gstaad;Saanen;843.0;BE;7.28441001;46.4748
8504487;Rosshäusern;Mühleberg;668.0;BE;7.29686993;46.93434178
8504441;Studen BE;Studen (BE);749.0;BE;7.30174956;47.11043809
8507088;Lanzenhäusern;Schwarzenburg;855.0;BE;7.34706898;46.84193114
8501506;Sion;Sion;6266.0;VS;7.35919703;46.2275532
8507290;Zweisimmen;Zweisimmen;794.0;BE;7.37486191;46.55348255
8504105;Niederwangen;Köniz;355.0;BE;7.37646353;46.92550708
8579901;Bümpliz Statthalterstrasse;Bern;351.0;BE;7.3860206999999996;46.93947546
8590046;Bern Tscharnergut;Bern;351.0;BE;7.38831002;46.94890346
8504489;Bern Bümpliz Nord;Bern;351.0;BE;7.38975569;46.94582924
8579900;Bümpliz Post;Bern;351.0;BE;7.392953299999999;46.9415114
8504106;Bern Bümpliz Süd;Bern;351.0;BE;7.39523795;46.93748748
8590043;Bern Stöckacker (Tram);Bern;351.0;BE;7.39900559;46.94467102
8507084;Moos;Köniz;355.0;BE;7.40102637;46.90998594
8590005;Bern Steigerhubel;Bern;351.0;BE;7.41166768;46.9439372
8507091;Liebefeld;Köniz;355.0;BE;7.41898787;46.93001116
8590012;Bern Pestalozzi;Bern;351.0;BE;7.42377865;46.94028747
8590011;Bern Cäcilienstrasse;Bern;351.0;BE;7.42561699;46.94162799
8590010;Bern Brunnhof;Bern;351.0;BE;7.42720551;46.94449764
8590015;Bern Hasler;Bern;351.0;BE;7.43252502;46.94427321
8507278;Boden;Lenk;792.0;BE;7.43538;46.47077
8579896;Bern Hirschengraben;Bern;351.0;BE;7.43777874;46.94606345
8507279;Lenk im Simmental;Lenk;792.0;BE;7.44351999;46.45858
8590023;Bern Sandrain;Bern;351.0;BE;7.44514592;46.93166203
8500266;Corcelles BE;Crémines;691.0;BE;7.45046312;47.28566542
8587482;Bern Spitalacker;Bern;351.0;BE;7.45230847;46.95674902
8571395;Wabern Tram-Endstation;Köniz;355.0;BE;7.45264305;46.92802736
8508053;Steinibach;Zollikofen;361.0;BE;7.45753;46.98333
8516283;Genève-Sécheron;Genève;6621.0;GE;6.14456115;46.22244031
8592862;Genève Molard;Genève;6621.0;GE;6.14718245;46.20311351
8501011;Les Tuileries;Bellevue;6606.0;GE;6.14733746;46.24994635
8592924;Genève Villereuse;Genève;6621.0;GE;6.15854007;46.20061588
8592778;Genève Amandolier;Genève;6621.0;GE;6.16767583;46.20000843
8592706;Chêne-BougeriesGrange-Falquet;Chêne-Bougeries;6612.0;GE;6.18563472;46.19827503
8501023;Coppet;Coppet;5712.0;VD;6.18782738;46.31739357
8592713;Chêne-Bourg Place Favre;Chêne-Bourg;6613.0;GE;6.19247748;46.19536391
8516274;Chêne-Bourg;Chêne-Bourg;6613.0;GE;6.19733346;46.19660017
8501056;Sus-Châtel;Genolier;5718.0;VD;6.2058599999999995;46.43849
8501063;Arzier;Arzier-Le Muids;5702.0;VD;6.21165;46.45864
8501157;Le Sentier-L'Orient;Le Chenit;5872.0;VD;6.23139;46.605779999999996
8501154;Les Esserts-de-Rive;Le Lieu;5873.0;VD;6.26052;46.63204
8501031;Gland;Gland;5721.0;VD;6.26913983;46.41998647
8501153;Le Lieu;Le Lieu;5873.0;VD;6.28345;46.64692
8501095;Ballens;Ballens;5423.0;VD;6.37446;46.55226
8501083;Reverolle;Apples;5421.0;VD;6.430969999999999;46.54042999
8501054;La Gottaz;Morges;5642.0;VD;6.4844599999999994;46.50655
8501213;Ecublens VD UNIL-Sorge;Ecublens (VD);5635.0;VD;6.57357906;46.52245078
8501210;Lausanne Bourdonnette;Lausanne;5586.0;VD;6.5898052;46.52326604
8501167;Le Lussex;Jouxtens-Mézery;5585.0;VD;6.600910000000001;46.55688
8501166;Romanel-sur-Lausanne;Romanel-sur-Lausanne;5592.0;VD;6.6031699999999995;46.562470000000005
8501164;Cery-Fleur-de-Lys;Prilly;5589.0;VD;6.60501001;46.544579999999996
8501168;Vernand-Camarès;Lausanne;5586.0;VD;6.6048;46.57094
8501163;Prilly-Chasseur;Prilly;5589.0;VD;6.60743;46.53965
8501161;Montétan;Lausanne;5586.0;VD;6.613180000000001;46.53034
8501171;Etagnières;Etagnières;5521.0;VD;6.61303001;46.60006
8501160;Lausanne-Chauderon;Lausanne;5586.0;VD;6.62605999;46.52323
8501181;Lausanne-Flon;Lausanne;5586.0;VD;6.6303399999999995;46.52079999
8501174;Sur Roche;Echallens;5518.0;VD;6.63892001;46.64045
8504200;Yverdon-les-Bains;Yverdon-les-Bains;5938.0;VD;6.640944;46.781545200000004
8504003;Bossière;Lutry;5606.0;VD;6.69932176;46.50974851
8501124;Cully;Bourg-en-Lavaux;5613.0;VD;6.72715147;46.48856179
8501125;Epesses;Bourg-en-Lavaux;5613.0;VD;6.74516603;46.489328799999996
8504387;Petit-Martel;Les Ponts-de-Martel;6437.0;NE;6.75518258;47.01009266
8530012;Petit-Martel-Est;Les Ponts-de-Martel;6437.0;NE;6.76680467;47.01458739
8504205;Gorgier-St-Aubin;La Grande-Béroche;6417.0;NE;6.78102597;46.89907615
8504386;Les Coeudres;La Sagne;6423.0;NE;6.78015813;47.022851
8504120;Moudon;Moudon;5678.0;VD;6.80250794;46.66805734
8501428;St-Gingolph (Suisse);Saint-Gingolph;6155.0;VS;6.805932;46.39219442
8504018;Ecublens-Rue;Ecublens (FR);2072.0;FR;6.81105498;46.61043024
8504384;La Sagne-Eglise;La Sagne;6423.0;NE;6.81852015;47.05089739
8504218;Bôle;Milvignes;6416.0;NE;6.8383745;46.96942292
8504511;Boudry Littorail;Boudry;6404.0;NE;6.83914771;46.94948455
8504060;Bossonnens;Bossonnens;2323.0;FR;6.85323;46.52577
8501262;Hauteville;Saint-Légier-La Chiésaz;5888.0;VD;6.8608899999999995;46.46626
8504325;Colombier NE Littorail;Milvignes;6416.0;NE;6.86541905;46.96587082
8501425;Les Evouettes;Port-Valais;6154.0;VS;6.87947022;46.36286697
8504510;Auvernier Littorail;Milvignes;6416.0;NE;6.87806913;46.97473473
8501266;Château-de-Blonay;Blonay;5881.0;VD;6.89175;46.46835
8501454;Fayot;Val-d'Illiez;6157.0;VS;6.89951;46.21206
8504122;Granges-Marnand;Valbroye;5831.0;VD;6.89428973;46.75884494
8501284;Les Chevalleyres;Blonay;5881.0;VD;6.89812;46.475590000000004
8530710;Neuchâtel Serrières Ruau;Neuchâtel;6458.0;NE;6.89503742;46.97973713
8530261;Bois-de-Chexbres;Blonay;5881.0;VD;6.90152999;46.473279999999995
8504231;Les Deurres;Peseux;6412.0;NE;6.89914843;46.98552471
8501288;Les Pléiades;Blonay;5881.0;VD;6.90994;46.48335999
8501381;Vuarennes;Montreux;5886.0;VD;6.91097;46.43912
8501464;Troistorrents;Troistorrents;6156.0;VS;6.9158100000000005;46.22829
8501460;Croix-du-Nant;Troistorrents;6156.0;VS;6.92745;46.239670000000004
8504064;La Verrerie;Semsales;2336.0;FR;6.92488001;46.58752
8501385;Sendy-Sollard;Montreux;5886.0;VD;6.929069999999999;46.44664
8501364;Les Echets;Montreux;5886.0;VD;6.94489001;46.432179999999995
8501422;Collombey;Collombey-Muraz;6152.0;VS;6.94875637;46.27119293
8500175;Le Creux-des-Biches;Le Noirmont;6754.0;JU;6.94066;47.20345998
8501452;St-Triphon-Gare;Ollon;5409.0;VD;6.97372;46.27821999
8501484;Aigle-Dépôt;Aigle;5401.0;VD;6.97537;46.318290000000005
8501459;St-Triphon-Village;Ollon;5409.0;VD;6.97578999;46.30207
8501468;Aigle-Château;Aigle;5401.0;VD;6.97892136;46.31687171
8501420;Massongex;Massongex;6215.0;VS;6.98566054;46.24120668
8517484;Aigle-Parc Aventure;Aigle;5401.0;VD;6.98621999;46.3153
8504124;Dompierre;Belmont-Broye;2053.0;FR;6.9853688;46.85440277
8500190;Les Emibois;Muriaux;6753.0;JU;6.98533;47.23234998
8504025;Chénens;Chénens;2177.0;FR;7.00042964;46.74921079999999
8501481;Leysin-Village;Leysin;5407.0;VD;7.00605;46.339259999999996
8500173;Les Breuleux;Les Breuleux;6743.0;JU;7.00517;47.21043998
8501487;Bex-Place-du-Marché;Bex;5402.0;VD;7.01442999;46.25091
8504066;Vuadens-Sud;Vuadens;2160.0;FR;7.020169999999999;46.61795999
8530066;Grand-Moulin;Bex;5402.0;VD;7.023219999999999;46.25262
8500128;Boncourt;Boncourt;6774.0;JU;7.01655175;47.49263187
8504309;Villeret;Villeret;448.0;BE;7.01967517;47.16020367
8500144;Buix;Basse-Allaine;6807.0;JU;7.02996726;47.47933326
8504070;Montbovon;Haut-Intyamon;2121.0;FR;7.04214049;46.4854261
8504224;Cressier NE;Cressier (NE);6452.0;NE;7.03953207;47.0519528
8501474;Le Sépey;Ormont-Dessous;5410.0;VD;7.052789999999999;46.36124
8500143;Grandgourt;Basse-Allaine;6807.0;JU;7.04810766;47.46992015
8504308;Cormoret;Cormoret;432.0;BE;7.05412357;47.17294709
8501447;Roches Grises;Ollon;5409.0;VD;7.0611;46.29376
8501494;Arveyes;Ollon;5409.0;VD;7.062689999999999;46.29125
8504028;Rosé;Avry;2174.0;FR;7.06196862;46.78263346
8588193;Gryon Bois-Gentil;Gryon;5405.0;VD;7.06755;46.27773
8501572;Martigny-Bourg;Martigny;6136.0;VS;7.07016711;46.09326789
8501493;La Barboleuse;Gryon;5405.0;VD;7.0704899999999995;46.28275
8504074;Villars-sous-Mont;Bas-Intyamon;2162.0;FR;7.07293999;46.5438
8501500;Martigny;Martigny;6136.0;VS;7.07912413;46.10583121
8500164;Tramelan-Chalet;Tramelan;446.0;BE;7.09245;47.22345999
8504483;Ins;Ins;496.0;BE;7.09956101;46.99983141
8504306;Cortébert;Cortébert;433.0;BE;7.1073092;47.18933713
8504182;Belfaux-Village;Belfaux;2175.0;FR;7.1102300000000005;46.8227
8500162;Tramelan-Dessous;Tramelan;446.0;BE;7.11269;47.22243998
8504128;Murten/Morat;Murten;2275.0;FR;7.11528265;46.92534669
8504030;Villars-sur-Glâne;Villars-sur-Glâne;2228.0;FR;7.11638562;46.78982983
8500196;Bollement;Saint-Brais;6758.0;JU;7.12396;47.29717
8504140;Muntelier-Löwenberg;Murten;2275.0;FR;7.13326152;46.93797415
8504227;Ligerz;Ligerz;740.0;BE;7.13515715;47.08376885
8504305;Corgémont;Corgémont;431.0;BE;7.14466146;47.19339875
8501479;Les Diablerets;Ormont-Dessus;5411.0;VD;7.15502001;46.35116
8501502;Saxon;Saxon;6141.0;VS;7.17343599;46.14938338
8500100;Tavannes;Tavannes;713.0;BE;7.20164539;47.21984464
8501397;Rougemont;Rougemont;5843.0;VD;7.20896;46.488620000000004
8501579;Le Châble;Bagnes;6031.0;VS;7.21508986;46.07888811
8501503;Riddes;Riddes;6139.0;VS;7.21785442;46.17251115
8504462;Lattrigen;Sutz-Lattrigen;750.0;BE;7.2141302;47.09631132
8504469;Nidau Beunden;Nidau;743.0;BE;7.24032;47.11981999
8504404;Aarberg;Aarberg;301.0;BE;7.27869257;47.04454127
8500103;Sorvilier;Sorvilier;711.0;BE;7.30577403;47.2392467
8500120;Courtételle;Courtételle;6710.0;JU;7.31794277;47.34282901
8504415;Busswil;Lyss;306.0;BE;7.31862289;47.09868484
8507089;Schwarzenburg;Schwarzenburg;855.0;BE;7.34256156;46.81910979
8507095;Schwarzwasserbrücke;Schwarzenburg;855.0;BE;7.36237505;46.86279415
8500201;Lengnau;Lengnau (BE);387.0;BE;7.36655368;47.17943141
8500221;Büren an der Aare;Büren an der Aare;383.0;BE;7.37124283;47.1381571
8582262;Bern Brünnen Westside Bahnhof;Bern;351.0;BE;7.3749828;46.94441711
8508070;Oberzollikofen;Zollikofen;361.0;BE;7.46163;46.99694999
8576990;Bern Guisanplatz Expo;Bern;351.0;BE;7.4640547;46.95959858
8507093;Kehrsatz Nord;Kehrsatz;870.0;BE;7.46610906;46.91583637
8587481;Bern Burgernziel;Bern;351.0;BE;7.46718574;46.94212025
8507294;Weissenburg;Därstetten;761.0;BE;7.47592043;46.65929524
8508071;Schönbühl Shoppyland;Moosseedorf;544.0;BE;7.49362999;47.01861999
8590044;Bern Bümpliz;Bern;351.0;BE;7.38084826;46.93757493
8500105;Moutier;Moutier;700.0;BE;7.3810443;47.28067252
8500113;Laufen;Laufen;2787.0;BL;7.50263613;47.41934648
8504412;Schüpfen;Schüpfen;311.0;BE;7.38600196;47.04185959
8507275;Stöckli;St. Stephan;793.0;BE;7.38839999;46.51681
8571436;Bümpliz Bachmätteli;Bern;351.0;BE;7.39041978;46.9400981
8507085;Gasel;Köniz;355.0;BE;7.40069191;46.90092802
8579898;Bümpliz Unterführung;Bern;351.0;BE;7.40070174;46.94218894
8504108;Bern Europaplatz;Bern;351.0;BE;7.40611756;46.94420983
8501507;St-Léonard;Saint-Léonard;6246.0;VS;7.41956823;46.25148858
8579897;Bern Kocherpark;Bern;351.0;BE;7.43404845;46.94588343
8589991;Bern Monbijou;Bern;351.0;BE;7.43601882;46.94376065
8507000;Bern;Bern;351.0;BE;7.43913089;46.94883229
8590022;Bern Schönegg;Bern;351.0;BE;7.43994592;46.93399193
8576646;Bern Bahnhof;Bern;351.0;BE;7.44020872;46.94810537
8507078;Wabern bei Bern;Köniz;355.0;BE;7.44588876;46.92866278
8590020;Bern Kursaal;Bern;351.0;BE;7.44961456;46.95289037
8508052;Bern Tiefenau;Bern;351.0;BE;7.4502;46.97274
8590006;Bern Luisenstrasse;Bern;351.0;BE;7.45325071;46.94237463
8504410;Zollikofen;Münchenbuchsee;546.0;BE;7.462911200000001;47.00182593
8507061;Bern Brunnadernstrasse;Bern;351.0;BE;7.4637199999999995;46.941179999999996
8500262;Lommiswil;Lommiswil;2551.0;SO;7.46951831;47.21856494
8500263;Im Holz;Lommiswil;2551.0;SO;7.47479488;47.23092078
8590129;Bern Wankdorf Bahnhof;Bern;351.0;BE;7.46438638;46.96659674
8507096;Papiermühle;Ittigen;362.0;BE;7.47717;46.97389999
8588699;Bern Wankdorf Center;Bern;351.0;BE;7.46589505;46.96164907
8500069;Leymen Station (F);;;;7.48488;47.49267999
8507050;Bern Egghölzli;Bern;351.0;BE;7.4768;46.93676
8589006;Bern Wittigkofen;Bern;351.0;BE;7.48141955;46.93779824
8507069;Ittigen bei Bern;Ittigen;362.0;BE;7.48413001;46.97331
8507295;Därstetten;Därstetten;761.0;BE;7.49569151;46.65871876
8507068;Bolligen;Bolligen;352.0;BE;7.49742;46.96954
8507052;Gümligen Melchenbühl (Tram);Muri bei Bern;356.0;BE;7.498010000000001;46.93492
8507092;Belp Steinbach;Belp;861.0;BE;7.4930918;46.89516464
8507075;Toffen;Toffen;884.0;BE;7.49603328;46.85847129
8504135;Corcelles-Sud;Corcelles-près-Payerne;5816.0;VD;6.95719218;46.82884738
8508001;Schönbühl SBB;Urtenen-Schönbühl;551.0;BE;7.49892787;47.01894217
8500068;Flüh Bahnhof;Bättwil;2471.0;SO;7.49917001;47.48905
8508058;Urtenen;Urtenen-Schönbühl;551.0;BE;7.50065;47.028890000000004
8500200;Pieterlen;Pieterlen;392.0;BE;7.34019354;47.17144114
8507273;Oeschseite;Zweisimmen;794.0;BE;7.352289999999999;46.53137
8504115;Thörishaus Dorf;Köniz;355.0;BE;7.35186662;46.89356924
8504104;Thörishaus Station;Köniz;355.0;BE;7.3570288;46.90462574
8504117;Oberwangen;Köniz;355.0;BE;7.36219566;46.91457109
8593013;Meyrin Hôpital de La Tour;Meyrin;6630.0;GE;6.06815478;46.22984694
8593022;Meyrin Vaudagne;Meyrin;6630.0;GE;6.0777958;46.23312151
8593010;Meyrin Forumeyrin;Meyrin;6630.0;GE;6.08095746;46.23059545
8501007;Vernier;Vernier;6643.0;GE;6.09389171;46.220718700000006
8516154;Bern Brünnen Westside;Bern;351.0;BE;7.37527808;46.94403701
8590045;Bern Gäbelbach;Bern;351.0;BE;7.37755324;46.94780972
8507281;Grubenwald;Zweisimmen;794.0;BE;7.38296878;46.57981057
8592983;Grand-Lancy Place du 1er-Août;Lancy;6628.0;GE;6.12065304;46.18195197
8592991;Grand-Lancy Lancy-Piscine;Lancy;6628.0;GE;6.12151987;46.17931702
8507086;Niederscherli;Köniz;355.0;BE;7.38807012;46.88643698
8592995;Petit-Lancy Quidort;Lancy;6628.0;GE;6.12390206;46.19382976
8500159;Grenchen Nord;Grenchen;2546.0;SO;7.38961866;47.19169819
8516155;Lancy-Pont-Rouge;Lancy;6628.0;GE;6.124947;46.1859453
8592874;Genève Palladium;Genève;6621.0;GE;6.13356644;46.2030198
8592774;Genève Acacias;Genève;6621.0;GE;6.1382979;46.19263811
8580939;Bern Europaplatz Bahnhof;Bern;351.0;BE;7.40630928;46.94325214
8507083;Köniz;Köniz;355.0;BE;7.41491206;46.92460656
8502201;Gisikon-Root;Root;1065.0;LU;8.39478853;47.12132766
8508394;Wolfenschiessen;Wolfenschiessen;1511.0;NW;8.39468001;46.90775
8503508;Dietikon;Dietikon;243.0;ZH;8.40498819;47.40578381
8503512;Glanzenberg;Dietikon;243.0;ZH;8.42044188;47.39887873
8503527;Buchs-Dällikon;Buchs (ZH);83.0;ZH;8.43560174;47.45340531
8596007;Schlieren Geissweid;Schlieren;247.0;ZH;8.44423443;47.39781472
8590041;Bern Loryplatz;Bern;351.0;BE;7.421295;46.94444288
8507277;Matten;St. Stephan;793.0;BE;7.421639999999999;46.49371
8590013;Bern Munzinger;Bern;351.0;BE;7.42191373;46.94018825
8500203;Bettlach;Bettlach;2543.0;SO;7.42837302;47.1949494
8507079;Bern Weissenbühl;Bern;351.0;BE;7.43001881;46.93577936
8571393;Bern Eigerplatz;Bern;351.0;BE;7.43098879;46.94114278
8500267;Crémines;Crémines;691.0;BE;7.43547731;47.28560834
8589992;Bern Sulgenau;Bern;351.0;BE;7.43590087;46.93997367
8507110;Bern Zytglogge;Bern;351.0;BE;7.44750001;46.94783999
8588562;Wabern Gurtenbahn;Köniz;355.0;BE;7.44841537;46.93006968
8507060;Bern Helvetiaplatz;Bern;351.0;BE;7.44921001;46.9439
8580567;Wabern Eichholz;Köniz;355.0;BE;7.45164528;46.92866613
8508054;Worblaufen;Ittigen;362.0;BE;7.45763;46.978840000000005
8506127;Bottighofen;Bottighofen;4643.0;TG;9.21310411;47.64070724
8509417;Murg;Quarten;3295.0;SG;9.21504188;47.11317485
8509170;Castrisch;Ilanz/Glion;3619.0;GR;9.23307999;46.77849001
8592887;Genève Pont-d'Arve;Genève;6621.0;GE;6.14342599;46.19490133
8592885;Genève Place de Neuve;Genève;6621.0;GE;6.14418302;46.20119879999999
8592825;Genève Maison de la Paix;Genève;6621.0;GE;6.14565306;46.22002802
8592795;Genève Butini;Genève;6621.0;GE;6.14790878;46.21673402
8501021;Genthod-Bellevue;Genthod;6622.0;GE;6.15396079;46.25673768
8592910;Genève Terrassière;Genève;6621.0;GE;6.15641723;46.2010776
8501013;Pont-Céard;Versoix;6644.0;GE;6.1626655999999995;46.28739813
8592694;Chêne-Bougeries Grangettes;Chêne-Bougeries;6612.0;GE;6.18036152;46.19883711
8506109;Amriswil;Amriswil;4461.0;TG;9.302227199999999;47.55044972
8501068;Trélex;Trélex;5730.0;VD;6.20642;46.41372
8506122;Uttwil;Uttwil;4451.0;TG;9.33970297;47.58602379999999
8501058;La Joy-Clinique;Genolier;5718.0;VD;6.21676;46.44635
8501159;Le Brassus;Le Chenit;5872.0;VD;6.21429;46.5858
8506285;Gonten;Gonten;3102.0;AI;9.34773;47.32837999
8506395;Häggenschwil-Winden;Egnach;4411.0;TG;9.35871;47.503859999999996
8501156;Le Solliat-La Golisse;Le Chenit;5872.0;VD;6.2390300000000005;46.61445
8501155;Le Rocheray;Le Chenit;5872.0;VD;6.2503;46.62451
8506309;Egnach;Egnach;4411.0;TG;9.38301748;47.543991299999995
8501151;Les Charbonnières;Le Lieu;5873.0;VD;6.31708999;46.66431
8501033;Rolle;Rolle;5861.0;VD;6.33640381;46.46274582
8501089;Villars-Bozon;L'Isle;5486.0;VD;6.40236;46.610459999999996
8501099;L'Isle;L'Isle;5486.0;VD;6.41118;46.61726999
8501084;Le Manège;Apples;5421.0;VD;6.432169999999999;46.55912
8501092;Bussy-Chardonney;Bussy-Chardonney;5625.0;VD;6.44651;46.52677999
8576996;Bern Wankdorfplatz;Bern;351.0;BE;7.4681435;46.96490478
8590019;Bern Sonnenhof;Bern;351.0;BE;7.46964247;46.94335197
8507077;Kehrsatz;Kehrsatz;870.0;BE;7.47236024;46.908823
8504296;Six-Fontaines;Baulmes;5745.0;VD;6.49886;46.77407001
8504298;Ste-Croix;Sainte-Croix;5568.0;VD;6.50031001;46.81968
8501048;Lonay-Préverenges;Lonay;5638.0;VD;6.51954474;46.52313563
8507002;Ostermundigen;Ostermundigen;363.0;BE;7.48149788;46.95680243
8501107;Arnex;Arnex-sur-Orbe;5743.0;VD;6.51890716;46.69807767
8508056;Moosseedorf;Moosseedorf;544.0;BE;7.48484999;47.01614
8507062;Muri bei Bern;Muri bei Bern;356.0;BE;7.48641;46.93141
8500264;Oberdorf SO;Oberdorf (SO);2553.0;SO;7.49369622;47.23588344
8507074;Kaufdorf;Kaufdorf;869.0;BE;7.501856699999999;46.83788684
8501116;Vufflens-la-Ville;Vufflens-la-Ville;5503.0;VD;6.5307676;46.57624498
8530262;St-Eloi;Orbe;5757.0;VD;6.53197819;46.72059889
8504297;Trois-Villes;Baulmes;5745.0;VD;6.531969999999999;46.80028001
8501114;Eclépens;Eclépens;5482.0;VD;6.55242112;46.65719066
8504288;Buttes;Val-de-Travers;6512.0;NE;6.553195;46.88834625
8501214;Ecublens VD EPFL;Ecublens (VD);5635.0;VD;6.5661414;46.52219591
8501216;Ecublens VD Cerisaie;Chavannes-près-Renens;5627.0;VD;6.56654705;46.52774966
8504293;Essert-sous-Champvent;Champvent;5905.0;VD;6.57983;46.79535001
8501165;Jouxtens-Mézery;Jouxtens-Mézery;5585.0;VD;6.60169;46.54834
8501209;Lausanne Malley;Lausanne;5586.0;VD;6.60330584;46.52421188
8501170;Bel-Air LEB;Lausanne;5586.0;VD;6.60553;46.57868
8501169;Cheseaux;Cheseaux-sur-Lausanne;5582.0;VD;6.6059600000000005;46.58435
8501208;Lausanne Provence;Lausanne;5586.0;VD;6.60810177;46.52338347
8587918;Meyrin CERN;Meyrin;6630.0;GE;6.05563074;46.23344594
8501000;Zimeysa;Meyrin;6630.0;GE;6.06598535;46.221239600000004
8594961;Meyrin Gravière;Meyrin;6630.0;GE;6.08171921;46.23643464
8592660;Bernex P+R Bernex;Bernex;6607.0;GE;6.08606319;46.17857344
8587386;Confignon croisée;Confignon;6618.0;GE;6.0882458;46.1783027
8501026;Genève-Aéroport;Le Grand-Saconnex;6623.0;GE;6.11198557;46.23253853
8592922;Genève Vieusseux;Genève;6621.0;GE;6.12520389;46.21503254
8592133;Lausanne Vigie;Lausanne;5586.0;VD;6.62392562;46.52153706
8504291;La Brinaz;Montagny-près-Yverdon;5922.0;VD;6.6200600000000005;46.79449001
8592903;Genève Servette;Genève;6621.0;GE;6.13052182;46.21324096
8592670;Carouge GE De Staël;Lancy;6628.0;GE;6.13265706;46.17613571
8591818;Lausanne-Flon pl. de l'Europe;Lausanne;5586.0;VD;6.63047306;46.52032444
8501055;Les Pralies;Saint-Cergue;5727.0;VD;6.126869999999999;46.45118
8592831;Genève Goulart;Genève;6621.0;GE;6.14145343;46.207537200000004
8504000;Pully-Nord;Pully;5590.0;VD;6.65798761;46.51468147
8501121;Pully;Pully;5590.0;VD;6.65946814;46.51092362
8504284;La Presta Mines d'asphalte;Val-de-Travers;6512.0;NE;6.6543600000000005;46.9311
8504317;Le Locle-Col-des-Roches;Le Locle;6436.0;NE;6.72607087;47.04988555
8530225;Le Stand;Les Ponts-de-Martel;6437.0;NE;6.74525326;47.00501333
8502219;Oberrüti;Oberrüti;4237.0;AG;8.40477946;47.16592616
8505002;Küssnacht am Rigi;Küssnacht (SZ);1331.0;SZ;8.43351746;47.08359415
8503509;Schlieren;Schlieren;247.0;ZH;8.44724506;47.39917637
8502223;Hedingen;Hedingen;5.0;ZH;8.44596555;47.29878523
8504040;Corseaux-Cornalles;Corseaux;5883.0;VD;6.8247808;46.47045139
8504208;Boudry;Boudry;6404.0;NE;6.83504762;46.95945709
8504121;Lucens;Lucens;5675.0;VD;6.84215023;46.70777139
8501426;Bouveret;Port-Valais;6154.0;VS;6.85324386;46.38581716
8501260;Gilamont;Vevey;5890.0;VD;6.85262999;46.47142
8501263;Château-d'Hauteville;Saint-Légier-La Chiésaz;5888.0;VD;6.865289999999999;46.46847
8501448;Champéry;Champéry;6151.0;VS;6.87149;46.17494999
8530712;Colombier NE Les Chézards;Milvignes;6416.0;NE;6.86380195;46.96076581
8501265;La Chiésaz;Saint-Légier-La Chiésaz;5888.0;VD;6.88213;46.46951
8500179;La Cibourg;La Chaux-de-Fonds;6421.0;NE;6.8836699999999995;47.12211999
8501465;Val-d'Illiez;Val-d'Illiez;6157.0;VS;6.8932199999999995;46.20361
8501281;Blonay;Blonay;5881.0;VD;6.8959399999999995;46.46569
8501424;Vouvry;Vouvry;6159.0;VS;6.89757554;46.33729644
8501283;Tusinge;Blonay;5881.0;VD;6.89625;46.47385
8504220;Neuchâtel-Serrières;Neuchâtel;6458.0;NE;6.90336268;46.98396232
8504509;Neuchâtel Port-de-Serrières;Neuchâtel;6458.0;NE;6.90483085;46.98088976
8506307;Horn;Horn;4421.0;TG;9.46338788;47.49317998
8506383;Hebrig;Gais;3022.0;AR;9.46471001;47.36214999
8509189;Thusis;Thusis;3668.0;GR;9.44049999;46.69820002
8509404;Buchs SG;Buchs (SG);3271.0;SG;9.47863669;47.16841197
8506306;Rorschach Hafen;Rorschach;3215.0;SG;9.49292329;47.47858992
8506311;Rorschach;Rorschach;3215.0;SG;9.50514129;47.47800198
8506389;Alter Zoll;Altstätten;3251.0;SG;9.52208;47.36853999
8501286;Ondallaz-L'Alliaz;Blonay;5881.0;VD;6.91396;46.47316
8501423;Vionnaz;Collombey-Muraz;6152.0;VS;6.91620297;46.31503284
8506352;Wartensee;Thal;3237.0;SG;9.53358;47.4718
8501360;Montreux-Les Planches;Montreux;5886.0;VD;6.917560000000001;46.4331
8506353;Wienacht-Tobel;Lutzenberg;3033.0;AR;9.54062999;47.46621
8500176;Le Boéchet;Les Bois;6742.0;JU;6.922110000000001;47.19423998
8509006;Chur Wiesental;Chur;3901.0;GR;9.53145;46.86190001
8504221;Neuchâtel;Neuchâtel;6458.0;NE;6.93570169;46.99672679
8501229;Monthey-En Place;Monthey;6153.0;VS;6.94592;46.26023
8501463;Monthey-Ville;Monthey;6153.0;VS;6.9475;46.2541
8501568;Le Châtelard-Frontière;Finhaut;6214.0;VS;6.94987904;46.05325533
8501726;Corbier;Collombey-Muraz;6152.0;VS;6.95144;46.27218
8509002;Landquart;Landquart;3955.0;GR;9.55404469;46.96744043
8509054;Zizers;Zizers;3947.0;GR;9.55958999;46.93484
8506351;Ruderbach;St. Margrethen;3236.0;SG;9.59529075;47.46153445
8506350;Walzenhausen;Walzenhausen;3037.0;AR;9.60126;47.45174
8509192;Tiefencastel;Albula/Alvra;3542.0;GR;9.57286;46.66388
8500104;Court;Court;690.0;BE;7.34210988;47.2406009
8506317;Heerbrugg;Au (SG);3231.0;SG;9.62724883;47.41039251
8509152;Lüen-Castiel;Arosa;3921.0;GR;9.613339999999999;46.83171
8590077;Bern Ramuzstrasse;Bern;351.0;BE;7.37511196;46.94623421
8509154;Peist;Arosa;3921.0;GR;9.67163;46.82950001
